"Parcelle";"Traitement";"ID_Zone";"Individu";"Total_poids_graines_avnettoyage";"P.graines";"Poids_graine_1";"Poids_graine_2";"Poids_graines_3";"T.graines";"PMG";"Hauteur";"Diametre"
7507;"NF";"CAGE";3;153,4;140,7;88,5;89,2;88,3;1594;88,6666666666667;123;313
7507;"NF1";"SACHET";1;124,3;114,6;104,6;103,2;94;1242;100,6;133;264
7507;"NF1";"SACHET";2;110,2;103,5;78,3;63,8;80,1;1315;74,0666666666667;165;222
7507;"NF1";"SACHET";3;136,1;123,5;81,3;93,8;97,5;1406;90,8666666666667;127;290
7507;"NF1";"SACHET";4;107,5;100,8;90,9;70,3;93,9;1218;85,0333333333333;146;223
7507;"NF1";"SACHET";5;106,9;99,9;93,6;91,7;90,2;1206;91,8333333333333;133;242
7507;"NF1";"SACHET";6;63;58,5;70,4;63,9;62;941;65,4333333333333;154;163
7507;"NF2";"SACHET";1;112;98,3;87,1;97,1;81,7;1163;88,6333333333333;156;308
7507;"NF2";"SACHET";3;110;101,9;83,7;85,6;88,6;1262;85,9666666666667;153;240
7507;"NF2";"SACHET";6;81,5;76,6;74,9;76,2;14,6;1088;55,2333333333333;150;194
7941;"MICRO";"MICRO";1;27,1;25,2;27,5;31,7;28,4;1042;29,2;NA;NA
7944;"MICRO";"MICRO";1;19,6;14,3;25,3;20,2;31,7;558;25,7333333333333;NA;NA
7951;"";"MICRO";1;64,4;57,2;51,5;31,1;40,4;1362;41;NA;NA
8690;"GM";"CAGE";1;21,1;7,9;32,1;26,5;36,9;266;31,8333333333333;83;124
8690;"GM";"CAGE";2;35,8;32,1;49,2;42,4;49,5;680;47,0333333333333;92;140
8690;"GM";"CAGE";3;12,9;9,7;29,5;23,7;29,1;364;27,4333333333333;76;81
8690;"GM";"SACHET";1;25,9;21,6;32,3;36,5;32,1;712;33,6333333333333;101;114
8690;"GM";"SACHET";2;23,8;21,4;42,6;31,9;43,3;594;39,2666666666667;94;107
8690;"GM";"SACHET";3;75,2;71,1;41;54,2;57,3;1431;50,8333333333333;115;190
8690;"GM";"SACHET";4;51,5;48,3;63,2;51,2;51,4;953;55,2666666666667;100;143
8690;"GM";"SACHET";5;32;27,1;17,5;27,8;34;937;26,4333333333333;117;127
8690;"GM";"SACHET";6;48,5;43,5;50,8;41,9;54,2;939;48,9666666666667;130;148
8690;"PM";"CAGE";1;56,9;49,5;56,2;54,6;44,7;966;51,8333333333333;101;168
8690;"PM";"CAGE";2;27,9;25,9;40;39,1;40,3;634;39,8;79;104
8690;"PM";"CAGE";3;36,3;33,6;47,9;44,1;53,1;702;48,3666666666667;91;127
8690;"PM";"SACHET";1;55,5;48,9;34,3;47,4;48,5;1225;43,4;110;156
8690;"PM";"SACHET";2;36,5;33,2;38,4;37,5;47,9;859;41,2666666666667;109;121
8690;"PM";"SACHET";3;33,2;30;50,9;49,9;39,2;699;46,6666666666667;105;121
8690;"PM";"SACHET";4;33,9;29,5;53,1;42,4;55,5;620;50,3333333333333;100;120
8690;"PM";"SACHET";5;71,8;68,3;48,2;36,6;48,9;1462;44,5666666666667;126;175
8690;"PM";"SACHET";6;44;39,3;51,4;50,5;43,5;895;48,4666666666667;116;141
8690;"PM + Abeille";"CAGE";1;46,6;43,3;59,2;54,9;47,6;812;53,9;105;145
8690;"PM + Abeille";"CAGE";2;13,6;8,9;32,4;31;40,1;281;34,5;81;83
8690;"PM + Abeille";"CAGE";3;39,5;32,6;50,2;45,8;39,9;804;45,3;93;126
8690;"PM + Pollen";"SACHET";3;33,2;29,8;41,5;28,8;43,6;775;37,9666666666667;106;127
8690;"PM + Pollen";"SACHET";6;43,3;39,8;47,1;50,2;50,3;1020;49,2;112;128
8690;"NF";"CAGE";1;33,6;31,2;55,1;50,7;37,8;746;47,8666666666667;90;118
8690;"NF";"CAGE";2;12,8;10,7;31,7;36,2;34,6;322;34,1666666666667;74;75
8690;"NF";"CAGE";3;6,1;4,6;39,7;23,3;28,8;163;30,6;84;63
8690;"NF1";"SACHET";1;43,2;39,1;25,1;31,4;30,8;1202;29,1;105;157
8690;"NF1";"SACHET";2;36,5;32,6;40,1;35,9;27,9;931;34,6333333333333;104;133
8690;"NF1";"SACHET";4;26,3;23,1;31,8;28,8;39;702;33,2;112;185
8690;"NF1";"SACHET";5;74,5;65,5;52,4;39,4;43,6;1731;45,1333333333333;123;184
8690;"NF1";"SACHET";6;37,1;33,3;50,6;41,7;41,6;904;44,6333333333333;114;121
8690;"NF2";"SACHET";1;23,3;20,2;42,9;39,5;40,7;554;41,0333333333333;100;106
8690;"NF2";"SACHET";3;60,3;56,6;47,3;49,8;50,3;1231;49,1333333333333;117;167
8690;"NF2";"SACHET";3;42,3;38,5;40,4;44,2;50,6;959;45,0666666666667;117;167
8690;"NF2";"SACHET";6;30,9;17,9;39,2;24,1;33,9;741;32,4;120;120
9523;"GM";"CAGE";1;68,8;62,5;55,2;98,2;108,2;834;87,2;106;172
9523;"GM";"CAGE";2;96,5;90,7;94,4;82,2;43,5;1153;73,3666666666667;113;205
9523;"GM";"CAGE";3;81,5;71,1;108,7;109;130,4;925;116,033333333333;124;190
9523;"GM";"SACHET";1;128,2;117,3;91,5;88,7;116,8;1442;99;139;242
9523;"GM";"SACHET";2;64,7;56,7;91,1;92,4;85,2;820;89,5666666666667;140;185
9523;"GM";"SACHET";3;99,3;89,5;91,8;104,9;74,7;1188;90,4666666666667;128;217
9523;"GM";"SACHET";5;40,2;36;42,5;61;60,2;852;54,5666666666667;113;149
9523;"GM";"SACHET";6;85,5;78,4;103,1;81,5;82,7;1072;89,1;114;206
9523;"PM";"CAGE";1;84,6;79,1;81;80,9;96,5;1091;86,1333333333333;124;180
9523;"PM";"CAGE";2;28;24,4;34,1;32;58,2;583;41,4333333333333;127;122
9523;"PM";"CAGE";3;82,9;76,2;106,7;100,8;99,6;981;102,366666666667;125;201
9523;"PM";"SACHET";1;105,9;99,7;111,9;81,4;73;1332;88,7666666666667;157;224
9523;"PM";"SACHET";2;98,9;89,9;91,8;102,9;87,4;1099;94,0333333333333;143;220
9523;"PM";"SACHET";3;87,9;76,5;110,5;117,3;119,5;1004;115,766666666667;128;222
9523;"PM";"SACHET";4;110,1;100;98,4;101,2;96,2;1217;98,6;124;234
9523;"PM";"SACHET";5;60,4;56,7;47;56,3;76,8;1081;60,0333333333333;119;180
9523;"PM";"SACHET";6;47,6;44,4;49,8;74,9;59,9;876;61,5333333333333;116;150
9523;"PM + Abeille";"CAGE";1;67,1;62,3;83;69,7;68,2;921;73,6333333333333;120;155
9523;"PM + Abeille";"CAGE";2;51,4;47,6;81,7;78,7;79,7;793;80,0333333333333;125;144
9523;"PM + Abeille";"CAGE";3;91,5;84,6;90,2;90;97,6;1108;92,6;128;194
9523;"PM + Pollen";"SACHET";3;106,3;91,6;125,5;96,7;120,7;1089;114,3;120;242
9523;"PM + Pollen";"SACHET";6;45,6;42,4;53,2;74,3;53,5;765;60,3333333333333;112;135
9523;"NF";"CAGE";1;98,7;85,8;103,6;103,5;108,6;1111;105,233333333333;119;190
9523;"NF";"CAGE";2;121,7;112,2;118,9;119,9;102,3;1116;113,7;115;242
9523;"NF";"CAGE";3;82,8;76,7;108,4;99,9;78,3;995;95,5333333333333;121;182
9523;"NF1";"SACHET";1;128,2;119,6;107,5;102,1;96,6;1440;102,066666666667;145;233
9523;"NF1";"SACHET";2;62,7;58;84,2;55,7;72,8;981;70,9;139;168
9523;"NF1";"SACHET";3;85,8;80,7;92,4;74,1;87,9;1162;84,8;139;202
9523;"NF1";"SACHET";4;71,9;66;84,5;79,5;61,2;962;75,0666666666667;110;176
9523;"NF1";"SACHET";5;52,8;45,6;45,4;45,4;44,5;1030;45,1;117;175
9523;"NF1";"SACHET";6;68,1;55,3;57,3;34,4;107,4;924;66,3666666666667;108;198
9523;"NF2";"SACHET";1;115,4;108,3;70,6;85,3;102;1339;85,9666666666667;141;232
9523;"NF2";"SACHET";3;85,6;80,2;94,5;78,5;81,1;1200;84,7;146;191
9523;"NF2";"SACHET";6;36,1;31,8;49,2;37,8;54,6;776;47,2;119;150
9546;"";"MICRO";1;100,3;91,3;77,7;100,4;94,1;1245;90,7333333333333;NA;NA
10106;"GM";"CAGE";1;148,1;127,7;82;92,8;78;2434;84,2666666666667;117;235
10106;"GM";"CAGE";2;105,3;96,1;49,7;74,8;49;1894;57,8333333333333;105;185
10106;"GM";"CAGE";3;28,7;23,1;39,2;43,1;37,5;652;39,9333333333333;99;109
10106;"GM";"SACHET";1;61,2;53,1;70,1;63,2;39,8;1169;57,7;118;186
10106;"GM";"SACHET";2;201,8;174,7;43;111;103,6;2976;85,8666666666667;114;282
10106;"GM";"SACHET";3;159,4;142,7;94,8;90,3;59,5;2196;81,5333333333333;130;242
10106;"GM";"SACHET";4;41,3;32,6;82,9;63,8;59,9;735;68,8666666666667;104;148
10106;"GM";"SACHET";5;34,2;27,4;45,3;37,3;32,8;788;38,4666666666667;110;133
10106;"GM";"SACHET";6;97,6;87,8;76,2;48,6;46,3;1554;57,0333333333333;127;200
10106;"PM";"CAGE";1;107,9;96,9;79,6;86,5;74,1;1681;80,0666666666667;100;198
10106;"PM";"CAGE";2;49,2;42,5;52,2;46,4;42,8;1050;47,1333333333333;97;143
10106;"PM";"CAGE";3;71,6;62,9;47,5;49,3;62;1458;52,9333333333333;115;165
10106;"PM";"SACHET";1;71,9;64,1;55,3;60,6;45,2;1487;53,7;128;198
10106;"PM";"SACHET";2;129,8;115,8;60,1;72,4;61,7;2114;64,7333333333333;122;249
10106;"PM";"SACHET";3;128,7;110,5;83,4;92,6;66,7;1882;80,9;100;224
10106;"PM";"SACHET";4;28,5;22,2;43;51,1;45,6;638;46,5666666666667;111;121
10106;"PM";"SACHET";5;33,2;27,1;31,5;57,3;46,9;791;45,2333333333333;113;129
10106;"PM";"SACHET";6;121,4;113,4;59,5;51,2;70,5;2100;60,4;112;225
10106;"PM + Abeille";"CAGE";1;89,3;81,1;86,3;54,3;52,6;1534;64,4;120;178
10106;"PM + Abeille";"CAGE";2;118,3;109,2;71,7;77,5;68,3;1838;72,5;129;211
10106;"PM + Abeille";"CAGE";3;97,6;85;74,2;65,6;44,4;1711;61,4;123;186
10106;"PM + Pollen";"SACHET";3;162,4;153,2;108,8;42,8;113,6;2220;88,4;112;276
10106;"PM + Pollen";"SACHET";6;91,4;81,4;66,7;86,3;81,8;1304;78,2666666666667;133;192
10106;"NF";"CAGE";1;88,3;78,3;63,4;50,8;42,5;1479;52,2333333333333;114;165
10106;"NF";"CAGE";2;137,6;127,4;86,7;80,1;81,2;1909;82,6666666666667;117;219
10106;"NF";"CAGE";3;31,1;24,8;71,9;42,3;51,2;908;55,1333333333333;96;120
10106;"NF1";"SACHET";1;135,1;125,7;73,5;60;74,2;1989;69,2333333333333;132;261
10106;"NF1";"SACHET";2;87;76,5;56,9;67,4;34,5;1890;52,9333333333333;134;186
10106;"NF1";"SACHET";3;118,9;104,9;92,8;88,7;103,8;1515;95,1;108;214
10106;"NF1";"SACHET";4;44,7;38,7;26,8;37,3;38,3;1124;34,1333333333333;103;154
10106;"NF1";"SACHET";5;46,2;39;45,3;32,9;34,7;1039;37,6333333333333;119;144
10106;"NF1";"SACHET";6;67,1;54,3;32,2;60,2;19,6;1415;37,3333333333333;118;177
10106;"NF2";"SACHET";1;54,2;49,1;85,4;83;65,6;893;78;122;235
10106;"NF2";"SACHET";1;87,7;75,2;59,9;69,1;63,7;1520;64,2333333333333;122;235
10106;"NF2";"SACHET";3;161,2;150,4;77;95,4;94,1;2101;88,8333333333333;125;251
10106;"NF2";"SACHET";6;111,5;96,6;43,3;45,5;76,9;1923;55,2333333333333;120;222
10486;"GM";"CAGE";1;45,6;40,7;49,6;56,8;64,1;895;56,8333333333333;140;144
10486;"GM";"CAGE";2;68,8;63,2;60,3;62,7;74,2;1187;65,7333333333333;143;182
10486;"GM";"CAGE";3;31,5;26,5;45,7;48,5;41,4;628;45,2;151;123
10486;"GM";"SACHET";1;73,3;63;70,9;73,9;57,2;980;67,3333333333333;128;52
10486;"GM";"SACHET";2;89,3;80,4;78,1;78,3;62,5;1297;72,9666666666667;127;195
10486;"GM";"SACHET";3;65,8;58,5;50,9;60;68,4;1049;59,7666666666667;136;188
10486;"GM";"SACHET";4;56;51,8;65,9;62,9;64,3;971;64,3666666666667;134;158
10486;"GM";"SACHET";5;31,5;19,5;59,7;55;52,9;1894;55,8666666666667;102;144
10486;"GM";"SACHET";6;38,9;35,3;52,8;56;50,7;843;53,1666666666667;125;130
10486;"PM";"CAGE";1;43,6;36,8;56,5;64,3;41;681;53,9333333333333;133;133
10486;"PM";"CAGE";2;40,9;36,2;54,4;58,7;54,3;784;55,8;122;130
10486;"PM";"CAGE";3;45,6;37,6;54,3;63,3;55,6;761;57,7333333333333;121;159
10486;"PM";"SACHET";1;63,6;58,5;67;63;61,7;2092;63,9;139;51
10486;"PM";"SACHET";2;87,6;79,2;66,4;72,7;76,6;1218;71,9;119;182
10486;"PM";"SACHET";3;55,4;49,3;63,8;74,7;69,6;911;69,3666666666667;136;140
10486;"PM";"SACHET";4;48,2;45,1;32,5;29;47,3;968;36,2666666666667;135;134
10486;"PM";"SACHET";5;38,6;35,1;42;50,8;45,1;881;45,9666666666667;135;130
10486;"PM";"SACHET";6;46,3;42,9;48,2;55;46,7;891;49,9666666666667;134;140
10486;"PM + Abeille";"CAGE";1;34,8;24,6;47,1;71,1;49,1;555;55,7666666666667;133;160
10486;"PM + Abeille";"CAGE";2;66,8;57,2;64,6;60,1;70,9;2017;65,2;117;210
10486;"PM + Abeille";"CAGE";3;16,1;13,9;33,5;44,6;38,3;435;38,8;127;81
10486;"PM + Pollen";"SACHET";3;60,5;51,5;60,5;67,2;58,9;1138;62,2;130;152
10486;"PM + Pollen";"SACHET";6;26,9;17,8;40,2;44,2;34,5;492;39,6333333333333;136;109
10486;"NF";"CAGE";1;61,2;56,2;46,3;57,4;35,5;1223;46,4;137;173
10486;"NF";"CAGE";2;80,8;75,9;70,5;70;61,7;1334;67,4;137;175
10486;"NF";"CAGE";3;38;32,9;29,1;33,9;28,5;965;30,5;141;134
10486;"NF1";"SACHET";1;35,7;33,1;49,2;43;40,5;862;44,2333333333333;133;57
10486;"NF1";"SACHET";2;61,6;56,9;72,4;69,5;54,2;1112;65,3666666666667;135;160
10486;"NF1";"SACHET";3;55,5;51,9;45,4;48,7;49,3;1242;47,8;133;144
10486;"NF1";"SACHET";4;43,2;39,3;46,4;53,1;31,5;1101;43,6666666666667;129;141
10486;"NF1";"SACHET";5;40,2;37,2;48,5;43,5;46,3;981;46,1;140;135
10486;"NF1";"SACHET";6;39;35,3;40,9;45,7;46,2;1386;44,2666666666667;126;128
10486;"NF2";"SACHET";1;57,3;51,2;56,4;53,8;62,4;1063;57,5333333333333;147;47
10486;"NF2";"SACHET";3;18,4;15,7;26,9;33,9;34;613;31,6;136;90
10486;"NF2";"SACHET";6;41;35,4;52,5;53,6;51,9;1435;52,6666666666667;137;119
10626;"GM";"CAGE";1;60;50,7;49,4;63,4;55;1207;55,9333333333333;160;162
10626;"GM";"CAGE";2;46,1;40,8;53,6;55,9;54,5;1074;54,6666666666667;108;133
10626;"GM";"CAGE";3;33,3;28;47,1;41;34,9;756;41;110;124
10626;"GM";"SACHET";1;63,7;58,5;53,2;69,3;65,1;1206;62,5333333333333;106;165
10626;"GM";"SACHET";2;61,6;54,5;73,3;42,6;61,2;1129;59,0333333333333;118;150
10626;"GM";"SACHET";3;60,1;53,1;42,3;42,9;58;1238;47,7333333333333;114;177
10626;"GM";"SACHET";4;135,4;120,3;82,5;106;91,5;1508;93,3333333333333;117;252
10626;"GM";"SACHET";5;57,8;50,8;53,2;48,5;54,4;1108;52,0333333333333;119;149
10626;"GM";"SACHET";6;73,4;68,3;48;60,2;53,6;1383;53,9333333333333;121;172
10626;"PM";"CAGE";1;56,7;48,7;47,1;49,3;55,7;1153;50,7;90;155
10626;"PM";"CAGE";2;38;32,5;48,5;37,5;44,6;868;43,5333333333333;108;130
10626;"PM";"CAGE";3;28,9;23,9;21,9;41;33,1;864;32;114;125
10626;"PM";"SACHET";1;54;47,5;43,1;29,4;69,5;997;47,3333333333333;102;150
10626;"PM";"SACHET";2;27,5;23,4;45,2;47;40,7;702;44,3;116;130
10626;"PM";"SACHET";3;57,4;50,2;59,4;65,4;50;1101;58,2666666666667;105;162
10626;"PM";"SACHET";4;115,7;95,7;107,2;100,8;94;1361;100,666666666667;108;300
10626;"PM";"SACHET";5;18,1;10,1;91,6;105,1;85,6;234;94,1;118;115
10626;"PM";"SACHET";6;73,2;63,9;58;60,4;65,6;1224;61,3333333333333;114;165
10626;"PM + Abeille";"CAGE";1;31,9;28,1;47,4;9,2;38,3;936;31,6333333333333;101;124
10626;"PM + Abeille";"CAGE";2;53;46,7;44,8;56,6;66;1066;55,8;102;136
10626;"PM + Abeille";"CAGE";3;26,6;22,4;44,2;41,6;46,1;725;43,9666666666667;101;121
10626;"PM + Pollen";"SACHET";3;48,6;42;54,9;56,3;62,2;981;57,8;114;160
10626;"PM + Pollen";"SACHET";6;60,2;54,3;60,3;66,3;55,7;1183;60,7666666666667;123;158
10626;"NF";"CAGE";1;53,3;46,6;51,5;72;59,6;1110;61,0333333333333;102;141
10626;"NF";"CAGE";2;46,1;40,3;59;59;51,7;1116;56,5666666666667;101;159
10626;"NF";"CAGE";3;50,2;44,7;55,1;30,1;56,5;1045;47,2333333333333;109;142
10626;"NF1";"SACHET";1;28,4;24,3;37,4;35,5;17,9;884;30,2666666666667;136;122
10626;"NF1";"SACHET";2;64,8;58,3;47,3;46,7;37,8;1468;43,9333333333333;111;177
10626;"NF1";"SACHET";3;25,4;22;41,7;47,4;47,2;672;45,4333333333333;118;98
10626;"NF1";"SACHET";4;157,4;142,8;81,6;94,9;92,3;2064;89,6;115;265
10626;"NF1";"SACHET";5;60,6;55,2;45,1;62;48,1;1260;51,7333333333333;108;150
10626;"NF1";"SACHET";6;107,6;99,1;75,3;65;59,6;1680;66,6333333333333;112;196
10626;"NF2";"SACHET";1;45,9;41,8;38,8;40,9;39,6;1197;39,7666666666667;117;135
10626;"NF2";"SACHET";3;79,7;73,3;54,8;67,3;31,1;2764;51,0666666666667;112;187
10626;"NF2";"SACHET";6;81,1;74;72,1;61;60,1;1406;64,4;102;170
12026;"Micro";"MICRO";1;14,1;10,3;32,74;27,02;32,53;251;30,7633333333333;NA;NA
12277;"MICRO";"MICRO";1;47;42;50,4;42;59,4;1111;50,6;NA;NA
12446;"GM";"CAGE";1;73,3;68,7;55,81;54,08;50,18;1358;53,3566666666667;182;180
12446;"GM";"CAGE";2;95,6;87,4;69,31;87,18;70,08;1415;75,5233333333333;166;210
12446;"GM";"CAGE";3;16,7;14,3;35;40,8;39,52;319;38,44;162;70
12446;"GM";"SACHET";1;45,4;358;43,28;36,12;57,93;958;45,7766666666667;210;130
12446;"GM";"SACHET";2;63,9;49,2;60,88;51,74;46,97;1177;53,1966666666667;183;178
12446;"GM";"SACHET";3;34,4;25,8;57;45,9;46,31;655;49,7366666666667;183;118
12446;"GM";"SACHET";4;113,7;103,8;84,2;78,58;56,4;1602;73,06;160;230
12446;"GM";"SACHET";5;115,8;105,1;58,95;63,79;90,44;1536;71,06;146;226
12446;"GM";"SACHET";6;51;41,6;49,05;34,86;57,14;1059;47,0166666666667;176;181
12446;"PM";"CAGE";1;32,9;28,2;45,4;44,56;39,53;594;43,1633333333333;177;120
12446;"PM";"CAGE";2;37,5;30,2;60,23;54,37;55,26;637;56,62;185;110
12446;"PM";"CAGE";3;41,2;33,5;55,37;60,97;50,69;742;55,6766666666667;177;140
12446;"PM";"SACHET";1;40,6;30,3;48,8;51,4;35,43;783;45,21;211;170
12446;"PM";"SACHET";2;65;58,8;47,25;52,76;56,17;1245;52,06;179;175
12446;"PM";"SACHET";3;57,1;44,1;46,85;60,14;58,81;995;55,2666666666667;173;144
12446;"PM";"SACHET";4;99,3;87,3;78,72;63,09;68,36;1421;70,0566666666667;163;218
12446;"PM";"SACHET";5;61,8;51,4;65,49;57,82;71,62;1121;64,9766666666667;201;180
12446;"PM";"SACHET";6;53,9;38,7;55,26;52,13;52,92;800;53,4366666666667;179;180
12446;"PM + Abeille";"CAGE";1;38,3;20,5;49,54;40,79;38,97;450;43,1;197;160
12446;"PM + Abeille";"CAGE";2;32,9;24,4;39,39;39,32;46,56;577;41,7566666666667;183;140
12446;"PM + Abeille";"CAGE";3;73,8;59,2;52,36;49,08;44,92;1197;48,7866666666667;160;195
12446;"PM + Pollen";"SACHET";3;64;57,1;51,11;59,13;63,46;1259;57,9;170;161
12446;"PM + Pollen";"SACHET";6;62,2;53,8;56,3;57,16;56,39;1253;56,6166666666667;177;179
12446;"NF";"CAGE";1;84,3;78,3;68,3;69,25;65,34;1648;67,63;170;210
12446;"NF";"CAGE";2;84,2;74,6;39,87;66,91;76,81;1424;61,1966666666667;172;195
12446;"NF";"CAGE";3;101,7;92;96,67;70,86;54,74;1374;74,09;166;240
12446;"NF1";"SACHET";1;40,4;34,7;46,25;35,78;23,04;985;35,0233333333333;195;125
